distributor_id,date,pos_code,units,amount
D013,2026-06-10,P002733,80.79,2007.8
D013,2025-11-10,P002734,1824.72,23924.42
D013,2025-12-06,P002734,1747.83,26386.4
D013,2026-02-08,P002734,4889.69,43394.99
D013,2026-03-26,P002734,1262.61,28515.8
D013,2026-04-27,P002734,1517.32,29747.07
D013,2026-05-09,P002734,1376.51,20294.62
D013,2026-06-15,P002734,3394.8,30600.58
D013,2025-11-09,P002735,2684.22,38110.52
D013,2025-12-27,P002735,1545.65,35780.93
D013,2026-01-10,P002735,4161.43,42104.8
D013,2026-02-13,P002735,1275.97,30782.55
D013,2026-03-10,P002735,688.23,17088.65
D013,2026-04-12,P002735,1606.44,37396.39
D013,2026-05-24,P002735,2422.67,35027.43
D013,2026-06-18,P002735,1085.56,26718.59
D013,2025-11-08,P002736,1214.17,26160.59
D013,2025-12-09,P002736,1615.51,21099.3
D013,2026-01-06,P002736,760.25,15292.04
D013,2026-02-11,P002736,1352.49,19613.24
D013,2026-04-27,P002736,781.37,19310.24
D013,2026-05-08,P002736,2508.93,24939.42
D013,2026-06-08,P002736,1655.09,35108.98
D013,2025-11-05,P002737,390.43,3577.3
D013,2025-12-24,P002737,153.03,2764.85
D013,2026-01-07,P002737,208.36,2583.16
D013,2026-02-05,P002737,80.35,1315.26
D013,2026-03-25,P002737,153.61,2946.83
D013,2026-04-20,P002737,176.91,2245.43
D013,2026-05-15,P002737,88.24,1833.47
D013,2026-06-21,P002737,177.09,2289.47
D013,2025-11-20,P002738,661.2,8080.53
D013,2025-12-03,P002738,577.31,7748.24
D013,2026-01-01,P002738,484.69,9282.29
D013,2026-02-09,P002738,858.96,9771.12
D013,2026-04-15,P002738,624.07,8070.73
D013,2026-05-01,P002738,467.7,10533.28
D013,2026-06-18,P002738,527.73,7942.07
D013,2025-11-08,P002739,4512.2,78524.13
D013,2025-12-11,P002739,1280.52,17688.02
D013,2026-01-22,P002739,4250.54,90706.58
D013,2026-03-19,P002739,8551.46,68793.02
D013,2026-04-14,P002739,3722.81,87739.57
D013,2026-05-14,P002739,4418.87,51500.84
D013,2025-11-09,P002740,1143.59,15713.48
D013,2026-01-02,P002740,980.5,23968.21
D013,2026-03-12,P002740,829.58,19991.07
D013,2026-05-19,P002740,1464.47,22277.14
D013,2026-06-05,P002740,1892.02,18151.08
D013,2025-11-16,P002741,1414.05,28773.64
D013,2025-12-14,P002741,3019.54,34303.96
D013,2026-01-16,P002741,790.32,16866.17
D013,2026-04-10,P002741,2504.67,40703.27
D013,2026-06-23,P002741,3651.73,37853.48
D013,2025-11-14,P002742,256.23,2186.23
D013,2025-12-19,P002742,105.44,1070.42
D013,2026-01-05,P002742,189.86,1539.7
D013,2026-03-07,P002742,108.65,1633.98
D013,2026-04-26,P002742,241.23,2051.68
D013,2026-05-11,P002742,95.41,1678.09
D013,2026-06-23,P002742,116.38,1368.08
D013,2025-11-20,P002743,2748.6,32932.97
D013,2025-12-04,P002743,1474.13,34555.98
D013,2026-01-19,P002743,1827.84,31015.74
D013,2026-02-24,P002743,2591.33,32463.22
D013,2026-03-24,P002743,2886.92,26957.78
D013,2026-04-18,P002743,602.96,14702.45
D013,2025-11-22,P002744,3710.76,38133.11
D013,2025-12-13,P002744,4889.49,45405.33
D013,2026-04-27,P002744,2057.6,26704.29
D013,2026-05-06,P002744,728.77,16680.42
D013,2025-11-20,P002745,230.28,4630.98
D013,2025-12-01,P002745,239.2,5395.07
D013,2026-02-20,P002745,359.5,6598.43
D013,2026-03-13,P002745,42.87,1068.68
D013,2026-04-17,P002745,412.24,5012.15
D013,2026-05-06,P002745,206.19,4263.68
D013,2026-06-19,P002745,144.09,2822.76
D013,2025-11-14,P002746,1919.05,33307.13
D013,2025-12-24,P002746,3922.87,53457.44
D013,2026-01-02,P002746,1442.28,32594.46
D013,2026-02-15,P002746,1822.53,34393.95
D013,2026-05-27,P002746,2230.81,46102.48
D013,2026-06-15,P002746,3472.46,37527.03
D013,2025-11-11,P002747,1478.6,16088.82
D013,2025-12-27,P002747,1824.62,27709.89
D013,2026-02-11,P002747,810.57,17991.69
D013,2026-03-12,P002747,229.09,3669.35
D013,2026-04-04,P002747,1619.87,14798.65
D013,2026-05-14,P002747,1195.7,25143.56
D013,2026-06-25,P002747,2676.65,23532.73
D013,2025-11-19,P002748,4003.69,43446.62
D013,2025-12-21,P002748,2669.56,29128.08
D013,2026-01-03,P002748,2140.99,32508.94
D013,2026-02-03,P002748,5072.88,44838.94
D013,2026-03-15,P002748,2194.91,32928.15
D013,2026-04-27,P002748,1885.22,40522.92
D013,2026-05-06,P002748,2415.15,25529.72
D013,2025-11-08,P002749,3058.67,51939.24
D013,2025-12-24,P002749,3369.13,79694.19
D013,2026-01-02,P002749,4609.05,88491.07
D013,2026-02-09,P002749,7465.34,69620.04
D013,2026-04-12,P002749,1227.67,30223.23
D013,2026-05-23,P002749,1450.97,26005.16
D013,2025-11-01,P002750,2483.22,57054.36
D013,2025-12-05,P002750,2914.94,47788.25
D013,2026-01-27,P002750,3190.11,61208.09
D013,2026-02-16,P002750,2830.78,32067.04
D013,2026-04-10,P002750,4212.16,41100.08
D013,2026-06-10,P002750,1748.18,25836.53
D013,2025-12-10,P002751,199.21,2246.37
D013,2026-01-18,P002751,61.39,1182.99
D013,2026-02-14,P002751,126.44,2459.13
D013,2026-03-11,P002751,130.04,2794.39
D013,2026-04-04,P002751,139.19,1687.61
D013,2026-05-08,P002751,269.6,2790.26
D013,2025-12-21,P002752,224.72,3033.53
D013,2026-03-04,P002752,259.19,3406.95
D013,2026-05-12,P002752,191.32,3628.91
D013,2026-06-02,P002752,167.1,2131.26
D013,2025-11-21,P002753,299.89,5214.81
D013,2025-12-16,P002753,286.6,6151.0
D013,2026-01-12,P002753,456.81,4488.03
D013,2026-02-27,P002753,187.0,2764.86
D013,2026-03-01,P002753,507.32,5469.44
D013,2026-04-15,P002753,442.63,4300.71
D013,2026-05-09,P002753,312.02,5281.13
D013,2026-06-08,P002753,237.01,2363.72
D013,2025-11-02,P002754,94.88,1752.16
D013,2025-12-18,P002754,142.49,2008.15
D013,2026-01-13,P002754,257.21,3472.33
D013,2026-04-27,P002754,81.36,1807.82
D013,2026-05-17,P002754,135.83,2478.76
D013,2026-06-09,P002754,199.58,3401.24
D013,2025-11-07,P002755,1129.9,9282.94
D013,2025-12-22,P002755,383.0,7794.01
D013,2026-01-15,P002755,455.83,6129.14
D013,2026-02-18,P002755,323.73,7661.14
D013,2026-03-11,P002755,674.89,7472.46
D013,2026-04-23,P002755,561.46,9531.47
D013,2026-05-08,P002755,510.07,6491.91
D013,2026-06-04,P002755,259.0,5868.96
D013,2025-11-04,P002756,1973.49,32699.1
D013,2025-12-13,P002756,1385.89,26661.89
D013,2026-01-05,P002756,2392.98,36232.22
D013,2026-02-26,P002756,4513.16,38430.66
D013,2026-03-02,P002756,2090.58,38120.48
D013,2026-04-04,P002756,1483.54,29339.15
D013,2026-06-15,P002756,2824.04,28668.51
D013,2025-11-20,P002757,380.85,6756.95
D013,2025-12-18,P002757,569.15,5211.91
D013,2026-01-02,P002757,319.61,6309.78
D013,2026-02-12,P002757,450.53,10078.77
D013,2026-04-08,P002757,542.17,12353.4
D013,2026-05-03,P002757,934.78,10903.61
D013,2026-06-01,P002757,614.63,12177.91
D013,2025-11-17,P002758,2753.35,56936.45
D013,2025-12-07,P002758,4623.18,44644.47
D013,2026-01-22,P002758,5827.49,60102.98
D013,2026-02-19,P002758,3951.7,83792.57
D013,2026-04-19,P002758,2480.0,53253.78
D013,2026-05-10,P002758,4439.54,57989.55
D013,2026-06-18,P002758,1672.19,40409.06
D013,2025-11-11,P002759,320.53,6284.91
D013,2025-12-21,P002759,566.54,11359.48
D013,2026-01-04,P002759,672.25,14442.89
D013,2026-02-16,P002759,738.36,9115.85
D013,2026-03-13,P002759,372.29,7387.61
D013,2026-04-14,P002759,529.98,7612.34
D013,2026-05-14,P002759,503.84,11755.49
D013,2026-06-20,P002759,817.84,9262.27
D013,2025-11-01,P002760,329.93,7964.75
D013,2025-12-14,P002760,1611.28,15057.44
D013,2026-01-04,P002760,411.14,7985.24
D013,2026-02-05,P002760,509.93,8467.06
D013,2026-03-09,P002760,735.81,11121.58
D013,2026-04-18,P002760,667.95,10938.2
D013,2026-06-17,P002760,1775.93,16883.0
D013,2025-11-05,P002761,377.81,4613.34
D013,2025-12-24,P002761,541.1,5857.47
D013,2026-01-26,P002761,464.9,7066.57
D013,2026-02-21,P002761,457.83,5850.07
D013,2026-03-12,P002761,186.71,4306.87
D013,2026-04-25,P002761,266.62,3505.12
D013,2026-05-09,P002761,206.21,4342.36
D013,2026-06-23,P002761,492.12,4120.91
D013,2025-11-18,P002762,2948.62,44989.64
D013,2025-12-23,P002762,4979.37,90076.43
D013,2026-02-09,P002762,774.54,18360.42
D013,2026-03-08,P002762,1868.73,36468.14
D013,2026-04-12,P002762,4109.84,43613.59
D013,2026-05-08,P002762,2458.87,60407.83
D013,2026-06-19,P002762,1523.32,37666.36
D013,2025-12-26,P002763,868.27,7046.04
D013,2026-02-19,P002763,527.32,6073.99
D013,2026-03-04,P002763,365.8,4299.44
D013,2026-04-01,P002763,508.39,5702.19
D013,2026-05-10,P002763,522.69,7327.67
D013,2026-06-07,P002763,262.42,5002.51
D013,2025-11-20,P002764,1335.34,22593.65
D013,2025-12-02,P002764,1963.47,25684.09
D013,2026-01-17,P002764,1743.94,23493.99
D013,2026-02-19,P002764,1760.17,17075.04
D013,2026-03-21,P002764,1923.79,32500.64
D013,2026-06-27,P002764,822.67,15462.15
D013,2025-11-11,P002765,1266.84,19605.47
D013,2025-12-23,P002765,2839.67,25245.8
D013,2026-01-10,P002765,1125.64,24140.38
D013,2026-02-22,P002765,1705.21,29170.61
D013,2026-03-10,P002765,1228.71,21090.46
D013,2026-05-19,P002765,2338.99,24120.67
D013,2026-06-25,P002765,837.39,19241.69
D013,2025-12-15,P002766,1818.04,37242.5
D013,2026-01-07,P002766,3919.11,32013.02
D013,2026-03-23,P002766,4857.78,55046.88
D013,2026-04-21,P002766,5057.81,52060.45
D013,2026-05-26,P002766,3225.76,50226.31
D013,2026-06-16,P002766,1494.48,34912.56
D013,2025-11-16,P002767,1149.59,25150.91
D013,2026-02-17,P002767,2068.55,48010.51
D013,2026-03-26,P002767,1000.88,24978.46
D013,2026-04-23,P002767,1872.76,36992.75
D013,2026-05-10,P002767,3900.18,33895.83
D013,2025-11-02,P002768,284.8,3401.01
D013,2025-12-15,P002768,137.15,3398.8
D013,2026-01-08,P002768,204.82,4264.51
D013,2026-02-03,P002768,123.41,2441.81
D013,2026-03-06,P002768,148.69,2524.44
D013,2026-04-10,P002768,59.9,1471.46
D013,2026-05-13,P002768,214.99,4629.34
D013,2026-06-13,P002768,234.88,4141.58
D013,2025-11-04,P002769,473.0,6763.38
D013,2026-01-16,P002769,315.83,5198.78
D013,2026-02-24,P002769,882.44,7179.11
D013,2026-03-22,P002769,446.09,7714.18
D013,2026-04-05,P002769,109.91,1737.73
D013,2026-05-01,P002769,359.55,5033.85
D013,2026-06-06,P002769,308.89,5715.69
D013,2025-11-14,P002770,343.45,5702.64
D013,2025-12-05,P002770,412.89,7201.37
D013,2026-01-16,P002770,355.9,4315.81
D013,2026-02-18,P002770,268.27,6077.43
D013,2026-03-22,P002770,189.44,3224.94
D013,2026-06-24,P002770,235.29,3904.09
D013,2025-11-12,P002771,311.27,5655.47
D013,2026-01-11,P002771,427.17,4560.87
D013,2026-03-19,P002771,219.98,3873.58
D013,2026-04-22,P002771,299.23,6186.46
D013,2026-05-22,P002771,238.48,3307.51
D013,2026-06-24,P002771,175.6,4368.12
D013,2025-11-25,P002772,565.0,9892.33
D013,2025-12-18,P002772,644.74,11229.43
D013,2026-01-19,P002772,835.56,20070.92
D013,2026-02-01,P002772,1188.98,14835.21
D013,2026-03-26,P002772,751.88,13328.74
D013,2026-04-25,P002772,940.12,15419.26
D013,2026-05-14,P002772,530.49,12757.81
D013,2026-06-20,P002772,1497.17,12603.12
D013,2025-11-18,P002773,1007.17,24382.4
D013,2025-12-26,P002773,1609.15,22367.85
D013,2026-03-01,P002773,1688.51,33825.4
D013,2026-05-12,P002773,1910.87,39127.11
D013,2026-06-11,P002773,1207.5,29195.44
D013,2025-11-02,P002774,766.79,15366.46
D013,2026-01-06,P002774,581.62,6815.16
D013,2026-02-27,P002774,1020.56,10951.01
D013,2026-04-09,P002774,178.44,4028.73
D013,2026-05-11,P002774,584.07,12320.63
D013,2026-06-06,P002774,562.89,7528.03
D013,2025-12-07,P002775,1577.39,34796.5
D013,2026-01-06,P002775,1246.87,14348.54
D013,2026-02-25,P002775,1565.48,27433.2
D013,2026-03-10,P002775,2376.25,40230.41
D013,2026-04-22,P002775,1751.84,31082.58
D013,2026-05-09,P002775,1310.89,32518.73
D013,2026-06-11,P002775,2146.08,47950.49
D013,2025-12-19,P002776,300.48,3731.05
D013,2026-01-15,P002776,330.68,3252.1
D013,2026-02-15,P002776,296.49,4307.62
D013,2026-03-07,P002776,378.56,4093.69
D013,2026-04-12,P002776,241.8,3679.27
D013,2026-05-18,P002776,204.97,3567.11
D013,2026-06-13,P002776,112.6,2718.62
D013,2025-11-12,P002777,394.08,5020.0
D013,2025-12-03,P002777,244.42,4567.73
D013,2026-02-25,P002777,640.82,10527.49
D013,2026-03-09,P002777,637.43,14751.77
D013,2026-04-17,P002777,424.45,10136.41
D013,2026-05-20,P002777,840.16,8554.47
D013,2026-06-09,P002777,723.88,7170.24
D013,2025-11-23,P002778,1666.39,34808.69
D013,2026-01-19,P002778,1521.31,35294.9
D013,2026-02-13,P002778,1520.58,22853.65
D013,2026-03-26,P002778,1040.07,25921.77
D013,2026-04-23,P002778,3157.65,38922.01
D013,2026-05-05,P002778,2123.44,27408.82
D013,2026-06-27,P002778,2296.85,35490.5
D013,2025-11-18,P002779,102.62,1277.03
D013,2025-12-06,P002779,123.77,1707.89
D013,2026-01-19,P002779,97.59,1979.06
D013,2026-02-22,P002779,130.07,1193.85
D013,2026-04-23,P002779,70.54,1456.49
D013,2026-05-22,P002779,68.44,1063.39
D013,2026-06-21,P002779,52.31,1047.3
D013,2025-11-24,P002780,434.75,5544.23
D013,2025-12-07,P002780,255.69,2234.52
D013,2026-01-16,P002780,442.99,5909.38
D013,2026-02-17,P002780,229.11,3354.68
D013,2026-03-18,P002780,313.02,2541.5
D013,2026-05-01,P002780,442.98,3575.69
D013,2026-06-23,P002780,253.04,6051.27
D013,2025-11-26,P002781,355.71,7360.35
D013,2025-12-04,P002781,228.08,5117.97
D013,2026-01-22,P002781,340.8,4320.18
D013,2026-02-21,P002781,540.36,8881.1
D013,2026-03-13,P002781,534.94,8052.25
D013,2026-04-09,P002781,119.01,2320.96
D013,2025-11-22,P002782,453.49,5755.49
D013,2025-12-17,P002782,1215.46,10686.74
D013,2026-01-09,P002782,776.98,9684.29
D013,2026-03-22,P002782,710.06,9635.03
D013,2026-05-13,P002782,825.25,13304.47
D013,2026-06-13,P002782,559.4,13483.74
D013,2025-12-03,P002783,441.33,10618.05
D013,2026-01-04,P002783,627.94,11069.77
D013,2026-03-19,P002783,522.37,9742.0
D013,2026-04-17,P002783,452.88,3797.14
D013,2026-05-16,P002783,606.08,9877.47
D013,2026-06-18,P002783,705.57,6634.63
D013,2025-11-22,P002784,3178.07,69064.68
D013,2025-12-18,P002784,3952.21,69153.48
D013,2026-02-17,P002784,1538.25,32829.07
D013,2026-03-02,P002784,3437.79,63967.57
D013,2026-04-23,P002784,3734.21,70165.6
D013,2026-05-16,P002784,4053.35,67699.7
D013,2025-11-24,P002785,636.91,15770.51
D013,2026-01-09,P002785,1341.87,21733.35
D013,2026-02-23,P002785,907.31,22307.02
D013,2026-03-18,P002785,792.09,19772.17
D013,2026-04-25,P002785,1629.45,22349.07
D013,2026-05-04,P002785,1976.51,45056.95
D013,2026-06-03,P002785,3244.45,33812.03
D013,2025-11-13,P002786,359.45,6694.17
D013,2025-12-03,P002786,414.88,3779.84
D013,2026-01-18,P002786,903.81,9213.29
D013,2026-02-04,P002786,459.62,5171.5
D013,2026-03-23,P002786,372.01,8061.38
D013,2026-04-14,P002786,395.06,8724.21
D013,2026-05-14,P002786,281.45,6180.92
D013,2026-06-04,P002786,260.96,5794.22
D013,2025-11-03,P002787,383.82,7632.27
D013,2025-12-21,P002787,821.67,8799.19
D013,2026-02-09,P002787,376.3,6684.35
D013,2026-03-24,P002787,831.62,7277.76
D013,2026-04-27,P002787,701.66,10690.83
D013,2026-05-02,P002787,1144.74,11067.0
D013,2026-06-06,P002787,1519.55,16951.24
D013,2025-11-07,P002788,3660.22,76249.12
D013,2025-12-23,P002788,8439.09,84723.13
D013,2026-02-20,P002788,8246.42,76146.81
D013,2026-04-06,P002788,6732.56,83949.55
D013,2026-06-24,P002788,5106.35,123746.68
D013,2025-11-16,P002789,308.33,5333.98
D013,2025-12-26,P002789,286.54,5882.75
D013,2026-01-07,P002789,286.02,5152.48
D013,2026-02-06,P002789,355.03,4169.88
D013,2026-05-20,P002789,838.78,6798.46
D013,2026-06-05,P002789,426.62,7674.16
D013,2025-12-07,P002790,380.62,4302.15
D013,2026-02-26,P002790,241.23,3491.07
D013,2026-03-22,P002790,437.25,5615.08
D013,2026-05-05,P002790,305.96,5096.78
D013,2026-06-02,P002790,762.0,6354.51
D013,2025-11-01,P002791,704.78,7088.46
D013,2025-12-08,P002791,303.78,7563.49
D013,2026-02-21,P002791,842.36,7862.68
D013,2026-03-19,P002791,406.67,9365.68
D013,2026-04-07,P002791,363.43,8499.37
D013,2025-11-20,P002792,69.69,960.74
D013,2025-12-03,P002792,70.2,1571.87
D013,2026-01-04,P002792,50.2,800.57
D013,2026-02-07,P002792,145.02,1200.59
D013,2026-03-13,P002792,44.14,541.61
D013,2026-04-19,P002792,162.66,1436.93
D013,2026-06-25,P002792,87.59,1476.08
D013,2025-11-10,P002793,111.51,2434.1
D013,2025-12-27,P002793,98.16,1229.36
D013,2026-01-23,P002793,64.66,1185.44
D013,2026-02-25,P002793,149.01,2179.56
D013,2026-03-14,P002793,174.38,2209.2
D013,2026-04-04,P002793,178.83,1620.96
D013,2026-06-03,P002793,47.29,978.73
D013,2025-11-20,P002794,384.51,7417.55
D013,2025-12-18,P002794,248.4,4759.01
D013,2026-01-22,P002794,508.39,6605.22
D013,2026-04-15,P002794,165.76,3695.9
D013,2026-05-21,P002794,263.21,6004.85
D013,2025-11-03,P002795,137.79,2450.35
D013,2025-12-21,P002795,205.79,3055.93
D013,2026-01-09,P002795,102.32,2302.27
D013,2026-02-01,P002795,195.53,2813.66
D013,2026-04-10,P002795,285.15,4305.88
D013,2026-06-25,P002795,142.32,3517.31
D013,2025-11-15,P002796,993.87,16187.36
D013,2025-12-03,P002796,1804.57,24123.67
D013,2026-01-08,P002796,778.0,9203.71
D013,2026-02-10,P002796,1400.79,17578.27
D013,2026-03-19,P002796,1586.96,17436.55
D013,2026-04-16,P002796,3213.2,25731.92
D013,2026-05-16,P002796,852.54,17006.5
D013,2026-06-03,P002796,1093.4,20256.89
D013,2025-11-17,P002797,506.14,4153.26
D013,2026-01-16,P002797,254.27,4173.32
D013,2026-02-13,P002797,245.54,3830.29
D013,2026-03-05,P002797,182.24,2179.5
D013,2026-04-25,P002797,219.61,3201.15
D013,2026-05-13,P002797,223.07,3684.88
D013,2026-06-16,P002797,145.35,3289.99
D013,2026-01-23,P002798,621.22,7306.8
D013,2026-03-24,P002798,418.54,7446.28
D013,2026-05-25,P002798,720.67,15128.31
D013,2025-11-10,P002799,364.67,8148.33
D013,2025-12-15,P002799,326.04,7315.29
D013,2026-01-13,P002799,627.16,14166.13
D013,2026-02-15,P002799,544.15,10034.13
D013,2026-03-05,P002799,354.41,8384.37
D013,2026-04-03,P002799,1754.57,17918.4
D013,2026-05-18,P002799,1914.6,17951.05
D013,2025-12-26,P002800,769.63,12129.67
D013,2026-01-17,P002800,1527.1,14350.28
D013,2026-02-27,P002800,1958.83,18265.28
D013,2026-03-04,P002800,694.82,15379.97
D013,2026-04-16,P002800,890.57,14099.97
D013,2026-05-22,P002800,273.02,5777.41
D013,2026-06-04,P002800,682.05,14555.33
D013,2025-11-13,P002801,387.39,3319.31
D013,2026-01-22,P002801,293.64,4373.24
D013,2026-02-11,P002801,141.04,3430.01
D013,2026-03-03,P002801,195.53,3329.4
D013,2026-04-05,P002801,201.07,2719.88
D013,2026-05-26,P002801,298.73,4504.83
D013,2026-06-02,P002801,306.36,4265.2
D013,2025-11-04,P002802,1512.67,33505.51
D013,2026-02-21,P002802,1203.49,27369.51
D013,2026-03-05,P002802,1703.16,40481.06
D013,2026-04-13,P002802,1242.37,10697.03
D013,2026-05-02,P002802,1677.55,17633.64
D013,2026-06-18,P002802,1118.74,25530.03
D013,2025-11-12,P002803,3124.16,56200.27
D013,2025-12-19,P002803,2245.08,29055.46
D013,2026-01-14,P002803,5805.65,50413.15
D013,2026-02-09,P002803,1661.34,34091.23
D013,2026-03-07,P002803,2705.41,29906.16
D013,2026-05-22,P002803,1549.91,25561.64
D013,2026-06-04,P002803,1170.82,24549.79
D013,2025-11-27,P002804,2172.28,35005.91
D013,2025-12-02,P002804,2667.69,30849.69
D013,2026-01-12,P002804,1681.0,29144.1
D013,2026-02-20,P002804,1780.3,30800.02
D013,2026-03-06,P002804,1389.16,26835.26
D013,2026-04-17,P002804,1637.8,31328.81
D013,2026-05-18,P002804,2275.45,31781.0
D013,2026-06-26,P002804,2015.12,25602.91
D013,2025-11-09,P002805,2055.29,33532.74
D013,2025-12-06,P002805,3094.9,38626.74
D013,2026-01-08,P002805,4200.74,46456.03
D013,2026-02-15,P002805,6226.35,50211.23
D013,2026-03-09,P002805,2555.93,43310.04
D013,2026-05-07,P002805,3769.51,62813.21
D013,2026-06-02,P002805,5066.99,55627.47
D013,2025-11-19,P002806,131.93,3106.04
D013,2025-12-08,P002806,133.95,3284.16
D013,2026-01-27,P002806,96.65,2286.16
D013,2026-03-02,P002806,378.41,6273.68
D013,2026-04-20,P002806,342.06,5794.11
D013,2026-05-08,P002806,91.71,2204.06
D013,2026-06-09,P002806,508.41,6579.64
D013,2025-11-19,P002807,2616.56,38978.1
D013,2025-12-22,P002807,3127.98,57950.0
D013,2026-01-22,P002807,3805.16,53258.81
D013,2026-04-09,P002807,2389.78,41552.64
D013,2026-05-12,P002807,1565.0,37850.78
D013,2026-06-10,P002807,1285.88,25767.56
D013,2025-11-02,P002808,1259.26,23408.25
D013,2025-12-07,P002808,1532.87,22790.81
D013,2026-01-24,P002808,3127.78,40552.33
D013,2026-02-08,P002808,1209.11,24449.9
D013,2026-03-10,P002808,2063.38,33715.69
D013,2026-04-26,P002808,1166.25,22832.59
D013,2026-06-12,P002808,3326.83,44223.17
D013,2025-11-11,P002809,183.33,2976.67
D013,2025-12-09,P002809,316.88,2553.64
D013,2026-01-14,P002809,98.0,2376.87
D013,2026-02-16,P002809,137.21,2490.96
D013,2026-03-23,P002809,47.23,1116.87
D013,2026-04-11,P002809,217.84,2094.32
D013,2026-06-18,P002809,148.27,1427.75
D013,2025-11-14,P002810,1273.27,17125.75
D013,2026-01-05,P002810,275.03,5723.8
D013,2026-03-19,P002810,901.64,13285.44
D013,2026-04-15,P002810,918.62,9475.19
D013,2026-05-13,P002810,1168.12,14832.13
D013,2026-06-11,P002810,216.23,5228.68
D013,2025-11-11,P002811,107.52,2665.01
D013,2026-01-03,P002811,100.66,2090.26
D013,2026-02-07,P002811,308.71,3040.03
D013,2026-04-01,P002811,218.43,3435.86
D013,2026-05-01,P002811,123.74,2871.99
D013,2026-06-27,P002811,185.35,2005.24
